"","subject_id","rt","time_elapsed","prolific_id","cb","study_id","session_id","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","comments","rowtype","trialtype"
"115","27kggoq9fn",24533.5999999046,1225487,"5ac22f45436f550001ffbad2",0,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill A",NA,"stim","d7"
"116","27kggoq9fn",24005.5999999046,1298449,"5ac22f45436f550001ffbad2",0,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","10%","50%","80%","50%","cook",0,1,0,1,"The chef did not complete the main dish",NA,"stim","d2"
"117","27kggoq9fn",17404.3000001907,1363554,"5ac22f45436f550001ffbad2",1,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","80%","50%","10%","50%","group",1,1,1,0,"The postdoc attended",NA,"stim","c5"
"118","27kggoq9fn",21197,1470099,"5ac22f45436f550001ffbad2",1,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A",NA,"stim","c1"
"119","27kggoq9fn",12423.7999999523,1521865,"5ac22f45436f550001ffbad2",0,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","10%","70%","80%","50%","group",1,0,1,1,"The postdoc did not attend",NA,"stim","d5"
"120","27kggoq9fn",3597.09999990463,1562921,"5ac22f45436f550001ffbad2",0,"668582e30cf76773d7ac09c4","66858e51fe184ba09e7015b1","10%","50%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert",NA,"stim","d4"
"121","28a82zjbor",11817.5999999996,238944,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","10%","50%","80%","group",1,1,1,1,"The postdoc talked about the paper",NA,"stim","d7"
"122","28a82zjbor",14620.3000000007,319701,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","80%","50%","10%","job",1,0,1,1,"The candidate had skill A",NA,"stim","d5"
"123","28a82zjbor",12348,383794,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"124","28a82zjbor",9850.69999999925,434544,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","10%","50%","80%","group",1,1,1,0,"The postdoc talked about the paper",NA,"stim","c5"
"125","28a82zjbor",5676.09999999963,478506,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","10%","70%","80%","50%","job",0,1,1,1,"The candidate had skill B",NA,"stim","d3"
"126","28a82zjbor",9282.19999999925,520865,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","80%","50%","10%","cook",1,0,0,1,"The chef did not complete the dessert",NA,"stim","d4"
"127","28a82zjbor",4407.79999999888,574006,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","80%","50%","10%","70%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"128","28a82zjbor",5033.5,627482,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","10%","70%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"129","28a82zjbor",4611.29999999888,667745,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B",NA,"stim","d1"
"130","28a82zjbor",4257.19999999925,700939,"56b88bf7e1d0a2000b145037",0,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"131","28a82zjbor",3019.69999999925,719389,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"132","28a82zjbor",4882.29999999888,747725,"56b88bf7e1d0a2000b145037",1,"668582e30cf76773d7ac09c4","668592797e3c591c64855b20","50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"133","2clh6uy0q9",65399.9000000954,459111,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","70%","80%","50%","cook",1,0,1,1,"The chef did not complete the dessert",NA,"stim","d5"
"134","2clh6uy0q9",22757.7000000477,592954,"60ed501279c68ea1a313d0aa",1,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"135","2clh6uy0q9",17653.2999999523,675337,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","50%","80%","50%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"136","2clh6uy0q9",11197.7000000477,770828,"60ed501279c68ea1a313d0aa",1,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel",NA,"stim","c2"
"137","2clh6uy0q9",3413.89999997616,812308,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","50%","10%","50%","80%","group",1,0,0,0,"The lecturer did not talk about the paper",NA,"stim","c3"
"138","2clh6uy0q9",15786.1000000238,912405,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B",NA,"stim","c5"
"139","2clh6uy0q9",5107.39999997616,1012438,"60ed501279c68ea1a313d0aa",1,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"140","2clh6uy0q9",1863.69999992847,1060201,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"141","2clh6uy0q9",1811.40000009537,1097597,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"142","2clh6uy0q9",1872.60000002384,1130025,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"143","2clh6uy0q9",2149.5,1172874,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill B",NA,"stim","c1"
"144","2clh6uy0q9",2081.89999997616,1218005,"60ed501279c68ea1a313d0aa",0,"668582e30cf76773d7ac09c4","66859965034c00f59c942aa9","10%","70%","80%","50%","job",1,1,0,1,"The candidate did not have skill B",NA,"stim","d6"
"145","39esuh175d",81981.3999999762,896283,"663f81b69964b86cf2dbb1e4",1,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","80%","50%","10%","50%","cook",0,0,0,0,"The chef completed the main dish",NA,"stim","c1"
"146","39esuh175d",34932.6999999881,1208659,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","10%","70%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"147","39esuh175d",1878.90000000596,1280647,"663f81b69964b86cf2dbb1e4",1,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","80%","50%","10%","70%","group",1,0,0,0,"The lecturer talked about the paper",NA,"stim","c3"
"148","39esuh175d",10571.599999994,1315931,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","10%","70%","80%","50%","cook",0,1,0,0,"The dessert impressed the panel",NA,"stim","c2"
"149","39esuh175d",30243.6999999881,1381836,"663f81b69964b86cf2dbb1e4",1,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","50%","80%","50%","10%","job",1,0,0,1,"The candidate demonstrated skill A",NA,"stim","d4"
"150","39esuh175d",7449.79999998212,1484251,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper",NA,"stim","d7"
"151","39esuh175d",1655.29999998212,1527793,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","50%","10%","50%","80%","cook",1,1,0,1,"The chef did not complete the main dish",NA,"stim","d6"
"152","39esuh175d",1406,1556298,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","10%","50%","80%","50%","cook",0,0,0,1,"The main dish did not impress the panel",NA,"stim","d1"
"153","39esuh175d",9268.09999999404,1616075,"663f81b69964b86cf2dbb1e4",1,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"154","39esuh175d",1890,1657336,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d2"
"155","39esuh175d",13803.599999994,1697558,"663f81b69964b86cf2dbb1e4",0,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","50%","10%","50%","80%","cook",0,1,1,1,"The main dish impressed the panel",NA,"stim","d3"
"156","39esuh175d",31228.599999994,1745194,"663f81b69964b86cf2dbb1e4",1,"668582e30cf76773d7ac09c4","668592de571a8e68970e4797","50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"157","3d1927fqoo",30063.6999999955,438295,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"158","3d1927fqoo",13010.599999994,593304,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"159","3d1927fqoo",12917,781683,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"160","3d1927fqoo",10555.8999999985,922540,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"161","3d1927fqoo",9196.10000000149,992770,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","70%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"162","3d1927fqoo",12113.1999999955,1048397,"6087dd9f8bd2ba7a4217314f",0,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A",NA,"stim","c2"
"163","3d1927fqoo",17044.799999997,1148757,"6087dd9f8bd2ba7a4217314f",0,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","50%","10%","50%","80%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"164","3d1927fqoo",68115.599999994,1268934,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B",NA,"stim","c3"
"165","3d1927fqoo",12960.700000003,1404909,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"166","3d1927fqoo",9418.79999999702,1462156,"6087dd9f8bd2ba7a4217314f",0,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","10%","50%","80%","50%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"167","3d1927fqoo",9095.69999999553,1505389,"6087dd9f8bd2ba7a4217314f",1,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"168","3d1927fqoo",36280.799999997,1600923,"6087dd9f8bd2ba7a4217314f",0,"668582e30cf76773d7ac09c4","6685954b2bccd65445e2175c","50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B",NA,"stim","d7"
"169","3f3ze8b0ln",24104.9000000022,205962,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"170","3f3ze8b0ln",22209.0999999978,304628,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"171","3f3ze8b0ln",52075.3000000007,406670,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","50%","10%","50%","80%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"172","3f3ze8b0ln",14222,457614,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill B",NA,"stim","d7"
"173","3f3ze8b0ln",14217.1000000015,537787,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"174","3f3ze8b0ln",19299.200000003,599031,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the dessert",NA,"stim","c1"
"175","3f3ze8b0ln",52990.8000000007,694499,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","50%","10%","50%","80%","group",1,0,0,0,"The postdoc attended",NA,"stim","c3"
"176","3f3ze8b0ln",25123.1999999993,819263,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"177","3f3ze8b0ln",6699.19999999925,849389,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper",NA,"stim","d6"
"178","3f3ze8b0ln",7327.40000000224,892234,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel",NA,"stim","c5"
"179","3f3ze8b0ln",13296.1999999993,923969,"6682c4822f75bd26637c1cad",1,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"180","3f3ze8b0ln",10511.1999999993,955645,"6682c4822f75bd26637c1cad",0,"668582e30cf76773d7ac09c4","66859125d984c51a405df16e","10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"181","3fptwaqomn",35238.9000000954,120253,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A",NA,"stim","c5"
"182","3fptwaqomn",13382.7000000477,233613,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"183","3fptwaqomn",8070.79999995232,309958,"5d498490ab6774001538905b",0,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","10%","70%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d6"
"184","3fptwaqomn",1951.09999990463,403742,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","group",1,0,0,1,"The lecturer did not talk about the paper",NA,"stim","d4"
"185","3fptwaqomn",3727,460238,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"186","3fptwaqomn",1479.40000009537,526646,"5d498490ab6774001538905b",0,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill A",NA,"stim","c1"
"187","3fptwaqomn",1031.39999985695,580134,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A",NA,"stim","c4"
"188","3fptwaqomn",1023.29999995232,612381,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"189","3fptwaqomn",895.200000047684,650956,"5d498490ab6774001538905b",0,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"190","3fptwaqomn",855.200000047684,683164,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","50%","80%","50%","10%","job",1,1,1,1,"The candidate had skill A",NA,"stim","d7"
"191","3fptwaqomn",751.100000143051,709702,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"192","3fptwaqomn",983.200000047684,732158,"5d498490ab6774001538905b",1,"668582e30cf76773d7ac09c4","66858a849f73fd89c9fbbaaf","80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A",NA,"stim","d1"
"193","3kd166nsn4",22820.3999998569,334108,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"194","3kd166nsn4",26021.5,441039,"6613d878b18a1d1ad59884c7",0,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","10%","70%","80%","50%","cook",1,1,1,1,"The chef completed the main dish",NA,"stim","d7"
"195","3kd166nsn4",12012.7000000477,505875,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","50%","80%","50%","10%","cook",1,1,1,0,"The main dish impressed the panel",NA,"stim","c5"
"196","3kd166nsn4",17602.1999998093,565407,"6613d878b18a1d1ad59884c7",0,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","10%","70%","80%","50%","job",1,1,0,0,"The candidate had skill B",NA,"stim","c4"
"197","3kd166nsn4",6800.5,624994,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish",NA,"stim","d1"
"198","3kd166nsn4",16486.2999999523,689260,"6613d878b18a1d1ad59884c7",0,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel",NA,"stim","d5"
"199","3kd166nsn4",10381.7000000477,723001,"6613d878b18a1d1ad59884c7",0,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"200","3kd166nsn4",6978.5,749635,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel",NA,"stim","d4"
"201","3kd166nsn4",9888.20000004768,788181,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","50%","80%","50%","10%","cook",0,0,0,0,"The main dish did not impress the panel",NA,"stim","c1"
"202","3kd166nsn4",15110.3999998569,829805,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend",NA,"stim","c3"
"203","3kd166nsn4",4689.60000014305,874243,"6613d878b18a1d1ad59884c7",1,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"204","3kd166nsn4",9528.10000014305,911457,"6613d878b18a1d1ad59884c7",0,"668582e30cf76773d7ac09c4","6685908999bfb347fece5747","10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"205","3kql48xtgn",28220.5,208072,"62ececf09d04c75b0ac68b0b",1,"668582e30cf76773d7ac09c4","668592f5d2e34e2aeed95d99","80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill A",NA,"stim","d6"
"206","3kql48xtgn",42158.3999999985,309707,"62ececf09d04c75b0ac68b0b",1,"668582e30cf76773d7ac09c4","668592f5d2e34e2aeed95d99","80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"207","3kql48xtgn",6606.40000000596,352491,"62ececf09d04c75b0ac68b0b",0,"668582e30cf76773d7ac09c4","668592f5d2e34e2aeed95d99","10%","70%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper",NA,"stim","d7"
"208","3kql48xtgn",25769.700000003,438565,"62ececf09d04c75b0ac68b0b",1,"668582e30cf76773d7ac09c4","668592f5d2e34e2aeed95d99","80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A",NA,"stim","d1"
"209","3kql48xtgn",10705.8999999985,490366,"62ececf09d04c75b0ac68b0b",1,"668582e30cf76773d7ac09c4","668592f5d2e34e2aeed95d99","80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
