"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans"
"226","3nkexgad43",0,"10%","70%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"227","3nkexgad43",0,"50%","10%","50%","80%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"228","3nkexgad43",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"229","3uumkq27gk",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"230","3uumkq27gk",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"231","3uumkq27gk",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"232","3uumkq27gk",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"233","3uumkq27gk",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"234","3uumkq27gk",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5
"235","3uumkq27gk",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"236","3uumkq27gk",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
"237","3uumkq27gk",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"238","3uumkq27gk",0,"50%","10%","50%","80%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"239","3uumkq27gk",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"240","3uumkq27gk",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"241","3y078ww20y",1,"50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"242","3y078ww20y",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"243","3y078ww20y",0,"50%","10%","50%","80%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"244","3y078ww20y",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"245","3y078ww20y",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"246","3y078ww20y",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"247","3y078ww20y",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2
"248","3y078ww20y",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"249","3y078ww20y",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2
"250","3y078ww20y",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"251","3y078ww20y",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"252","3y078ww20y",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"253","3z7veewhuc",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer attended","c5","conjunctive",1
"254","3z7veewhuc",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"255","3z7veewhuc",0,"50%","10%","50%","80%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4
"256","3z7veewhuc",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"257","3z7veewhuc",0,"10%","70%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4","disjunctive",8
"258","3z7veewhuc",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"259","3z7veewhuc",0,"50%","10%","50%","80%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"260","3z7veewhuc",1,"80%","50%","10%","70%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"261","3z7veewhuc",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"262","3z7veewhuc",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2
"263","3z7veewhuc",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill A","d3","disjunctive",3
"264","3z7veewhuc",0,"10%","70%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"265","404p6kx8n2",0,"10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"266","404p6kx8n2",0,"10%","70%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"267","404p6kx8n2",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"268","404p6kx8n2",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"269","404p6kx8n2",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"270","404p6kx8n2",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"271","404p6kx8n2",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"272","404p6kx8n2",0,"50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"273","404p6kx8n2",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"274","404p6kx8n2",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"275","404p6kx8n2",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"276","404p6kx8n2",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"277","40qkre80o8",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"278","40qkre80o8",0,"50%","10%","50%","80%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2
"279","40qkre80o8",0,"10%","50%","80%","50%","group",1,0,0,0,"The lecturer talked about the paper","c3","conjunctive",3
"280","40qkre80o8",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"281","40qkre80o8",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"282","40qkre80o8",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"283","40qkre80o8",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7
"284","40qkre80o8",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4
"285","40qkre80o8",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4","disjunctive",8
"286","40qkre80o8",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7
"287","40qkre80o8",0,"10%","50%","80%","50%","group",1,0,1,1,"The postdoc did not attend","d5","disjunctive",6
"288","40qkre80o8",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"289","45nwjk8ynq",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"290","45nwjk8ynq",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"291","45nwjk8ynq",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"292","45nwjk8ynq",0,"10%","70%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"293","45nwjk8ynq",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"294","45nwjk8ynq",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7
"295","45nwjk8ynq",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4
"296","45nwjk8ynq",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"297","45nwjk8ynq",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6
"298","45nwjk8ynq",1,"50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"299","45nwjk8ynq",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"300","45nwjk8ynq",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"301","48ovwfseon",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"302","48ovwfseon",0,"50%","10%","50%","80%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"303","48ovwfseon",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"304","48ovwfseon",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"305","48ovwfseon",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"306","48ovwfseon",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"307","48ovwfseon",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8
"308","48ovwfseon",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"309","48ovwfseon",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"310","48ovwfseon",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer attended","d7","disjunctive",1
"311","48ovwfseon",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"312","48ovwfseon",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6
"313","4aoecew5vb",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate had skill A","c3","conjunctive",1
"314","4aoecew5vb",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"315","4aoecew5vb",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"316","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"317","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"318","4aoecew5vb",0,"10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"319","4aoecew5vb",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"320","4aoecew5vb",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"321","4aoecew5vb",0,"10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"322","4aoecew5vb",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"323","4aoecew5vb",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"324","4aoecew5vb",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"325","4ckwt7p28q",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"326","4ckwt7p28q",0,"10%","50%","80%","50%","cook",0,1,0,1,"The chef completed the dessert","d2","disjunctive",5
"327","4ckwt7p28q",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4","disjunctive",1
"328","4ckwt7p28q",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish impressed the panel","d1","disjunctive",3
"329","4ckwt7p28q",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"330","4ckwt7p28q",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"331","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5
"332","4ckwt7p28q",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"333","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"334","4ckwt7p28q",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"335","4ckwt7p28q",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate had skill B","d3","disjunctive",5
"336","4ckwt7p28q",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc attended","c2","conjunctive",5
"337","4e3r8kos8o",0,"10%","70%","80%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"338","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5
"339","4e3r8kos8o",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"340","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"341","4e3r8kos8o",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4
"342","4e3r8kos8o",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"343","4e3r8kos8o",0,"10%","70%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"344","4e3r8kos8o",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4
"345","4e3r8kos8o",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"346","4e3r8kos8o",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"347","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"348","4e3r8kos8o",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"349","4g1badk9aw",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"350","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"351","4g1badk9aw",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"352","4g1badk9aw",0,"50%","10%","50%","80%","group",1,0,0,1,"The postdoc did not attend","d4","disjunctive",6
"353","4g1badk9aw",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"354","4g1badk9aw",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5
"355","4g1badk9aw",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"356","4g1badk9aw",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"357","4g1badk9aw",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"358","4g1badk9aw",0,"50%","10%","50%","80%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"359","4g1badk9aw",0,"50%","10%","50%","80%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"360","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
"361","4knd1cj628",0,"10%","70%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"362","4knd1cj628",0,"10%","70%","80%","50%","cook",0,1,1,1,"The chef did not complete the main dish","d3","disjunctive",2
"363","4knd1cj628",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"364","4knd1cj628",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"365","4knd1cj628",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
"366","4knd1cj628",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2
"367","4knd1cj628",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"368","4knd1cj628",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"369","4knd1cj628",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"370","4knd1cj628",1,"80%","50%","10%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"371","4knd1cj628",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7
"372","4knd1cj628",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4
"373","4neborlqzc",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer talked about the paper","d6","disjunctive",3
"374","4neborlqzc",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"375","4neborlqzc",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5
"376","4neborlqzc",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2
"377","4neborlqzc",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"378","4neborlqzc",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"379","4neborlqzc",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","disjunctive",1
