"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","probgroup","ans","isPerm","anscb","ansVar","ansVar2","ansVar3"
"707","my5bsvkq60",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,5,"B","B","B=1"
"708","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,0,0,"The chef completed the dessert","c4","1",5,FALSE,1,"A","A","A=1"
"709","my5bsvkq60",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"710","my5bsvkq60",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"711","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"712","n3nv8181ac",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"713","n3nv8181ac",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"714","n3nv8181ac",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"715","n3nv8181ac",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,6,"B","B","B=0"
"716","na316rcy4y",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer attended","d4","1",1,FALSE,1,"A","A","A=1"
"717","na316rcy4y",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"718","na316rcy4y",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"719","na316rcy4y",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"720","na316rcy4y",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"721","nbh7o84brz",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"722","nbh7o84brz",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,6,"B","B","B=0"
"723","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"724","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,1,1,"The postdoc attended","d7","1",5,TRUE,1,"A","A","A=1"
"725","nfmrpcwpdx",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the main dish","c3","1",2,FALSE,2,"A","A","A=0"
"726","nfmrpcwpdx",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"727","nfmrpcwpdx",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"728","nop27bhzta",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,2,"A","A","A=0"
"729","nop27bhzta",0,"10%","50%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"730","nop27bhzta",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,2,"A","A","A=0"
"731","nop27bhzta",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"732","nop27bhzta",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7","1",1,TRUE,1,"A","A","A=1"
"733","nop27bhzta",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"734","npvbn9czuj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"735","npvbn9czuj",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","1",1,TRUE,5,"B","B","B=1"
"736","npvbn9czuj",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,6,"B","B","B=0"
"737","npvbn9czuj",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"738","npvbn9czuj",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"739","npvbn9czuj",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"740","nxsvdjbdee",1,"80%","50%","10%","50%","group",0,0,0,1,"The postdoc did not talk about the paper","d1","1",8,FALSE,4,"Au","Au=0","Au=0"
"741","nxsvdjbdee",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"742","nxsvdjbdee",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,6,"B","B","B=0"
"743","nxsvdjbdee",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","1",1,TRUE,5,"B","B","B=1"
"744","ny1uf1zzq2",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"745","ny1uf1zzq2",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"746","ny1uf1zzq2",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"747","ny1uf1zzq2",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"748","o25an940gm",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not have skill A","d3","1",2,FALSE,6,"B","B","B=0"
"749","o25an940gm",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4","1",1,FALSE,5,"B","B","B=1"
"750","o25an940gm",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the main dish","c5","1",1,TRUE,5,"B","B","B=1"
"751","o25an940gm",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,6,"B","B","B=0"
"752","o25an940gm",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate had skill A","d6","1",1,FALSE,1,"A","A","A=1"
"753","o25an940gm",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate had skill A","c4","1",1,FALSE,5,"B","B","B=1"
"754","o25an940gm",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc attended","d7","1",5,TRUE,5,"B","B","B=1"
"755","o5lqz4x3cd",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"756","o5lqz4x3cd",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"757","ogfalc9pqu",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"758","ogfalc9pqu",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"759","onqgyw6l5w",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,2,"A","A","A=0"
"760","onqgyw6l5w",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","1",2,TRUE,6,"B","B","B=0"
"761","onqgyw6l5w",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"762","onqgyw6l5w",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"763","onqgyw6l5w",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"764","opl5zrhvvg",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"765","opl5zrhvvg",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B","d2","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"766","opl5zrhvvg",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert impressed the panel","d6","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"767","opl5zrhvvg",1,"80%","50%","10%","50%","cook",1,1,0,0,"The chef did not complete the dessert","c4","1",6,FALSE,2,"A","A","A=0"
"768","opl5zrhvvg",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"769","otjfe3xsbs",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"770","otjfe3xsbs",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"771","otjfe3xsbs",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"772","otjfe3xsbs",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"773","otjfe3xsbs",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"774","oulvv7z984",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer attended","c5","1",1,TRUE,1,"A","A","A=1"
"775","oulvv7z984",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"776","oulvv7z984",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"777","p6kum21t0d",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,6,"B","B","B=0"
"778","p6kum21t0d",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"779","p9aky8vd7r",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"780","p9aky8vd7r",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"781","p9aky8vd7r",0,"10%","50%","80%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"782","p9d2vc9otv",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish did not impress the panel","d1","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"783","p9d2vc9otv",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"784","p9d2vc9otv",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,2,"A","A","A=0"
"785","p9d2vc9otv",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","1",6,TRUE,6,"B","B","B=0"
"786","pqek3zm8sj",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc talked about the paper","d1","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"787","pqek3zm8sj",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"788","pqek3zm8sj",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"789","pqek3zm8sj",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"790","pqek3zm8sj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"791","pqek3zm8sj",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"792","pqek3zm8sj",1,"80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"793","pxtuxd90qq",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef did not complete the dessert","d5","1",6,FALSE,2,"A","A","A=0"
"794","pxtuxd90qq",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef completed the dessert","d2","1",5,FALSE,1,"A","A","A=1"
"795","pxtuxd90qq",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill B","d7","1",5,TRUE,5,"B","B","B=1"
"796","pxtuxd90qq",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc attended","d3","1",5,TRUE,5,"B","B","B=1"
"797","q4kt3ka8o7",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"798","q4kt3ka8o7",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"799","q7xw26ulo2",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"800","q7xw26ulo2",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"801","q7xw26ulo2",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"802","q7xw26ulo2",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","1",6,TRUE,6,"B","B","B=0"
"803","q7xw26ulo2",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"804","qhul03jqvo",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","1",6,TRUE,2,"A","A","A=0"
"805","qhul03jqvo",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"806","qltbuk4bh7",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"807","qltbuk4bh7",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate had skill A","d5","1",1,TRUE,1,"A","A","A=1"
"808","qltbuk4bh7",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"809","qltbuk4bh7",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","1",6,TRUE,6,"B","B","B=0"
"810","qltbuk4bh7",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc attended","d2","1",5,FALSE,5,"B","B","B=1"
"811","qltbuk4bh7",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"812","qltbuk4bh7",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"813","qns579j7th",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"814","qns579j7th",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"815","qns579j7th",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"816","qns579j7th",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,6,"B","B","B=0"
"817","qns579j7th",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,6,"B","B","B=0"
"818","qns579j7th",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"819","qsv6rst74j",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not talk about the paper","d1","1",8,FALSE,8,"Bu","Bu=0","Bu=0"
"820","qsv6rst74j",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"821","qsv6rst74j",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"822","qsv6rst74j",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"823","qsv6rst74j",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"824","qsv6rst74j",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"825","qyobsw3uey",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate demonstrated skill B","d2","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"826","qyobsw3uey",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"827","qyobsw3uey",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate demonstrated skill A","c3","1",3,FALSE,7,"Bu","Bu=1","Bu=1"
"828","qyobsw3uey",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"829","qyobsw3uey",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"830","qyobsw3uey",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"831","r07uzyw01w",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"832","r07uzyw01w",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"833","r07uzyw01w",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"834","r7eaynb6m0",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate had skill A","c5","1",1,TRUE,5,"B","B","B=1"
"835","r7eaynb6m0",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,2,"A","A","A=0"
"836","r9chv2uvq4",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"837","r9chv2uvq4",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"838","r9chv2uvq4",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"839","r9chv2uvq4",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"840","r9chv2uvq4",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"841","r9chv2uvq4",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"842","r9chv2uvq4",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"843","rafrp2d2vd",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not have skill B","d6","1",6,FALSE,2,"A","A","A=0"
"844","rafrp2d2vd",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the main dish","c5","1",1,TRUE,1,"A","A","A=1"
"845","rafrp2d2vd",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,6,"B","B","B=0"
"846","rafrp2d2vd",0,"10%","50%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"847","rafrp2d2vd",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"848","rafrp2d2vd",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"849","rdkyy1h4mj",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,2,"A","A","A=0"
"850","rdkyy1h4mj",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"851","rdkyy1h4mj",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer attended","c5","1",1,TRUE,1,"A","A","A=1"
"852","rdkyy1h4mj",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"853","rdkyy1h4mj",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"854","rdkyy1h4mj",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"855","rlfn2wc8ba",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef completed the main dish","c3","1",1,FALSE,1,"A","A","A=1"
"856","rlfn2wc8ba",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","1",1,TRUE,5,"B","B","B=1"
"857","ro16ul0xb6",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"858","ro16ul0xb6",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc attended","d2","1",5,FALSE,1,"A","A","A=1"
"859","ro16ul0xb6",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"860","ro16ul0xb6",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"861","ro16ul0xb6",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"862","ro16ul0xb6",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"863","rt2w3mgn2r",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"864","rt2w3mgn2r",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,2,"A","A","A=0"
"865","rt2w3mgn2r",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"866","rt2w3mgn2r",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,2,"A","A","A=0"
"867","rukphlhlb0",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"868","rukphlhlb0",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"869","rukphlhlb0",0,"10%","50%","80%","50%","group",1,0,0,1,"The postdoc did not attend","d4","1",6,TRUE,6,"B","B","B=0"
"870","rukphlhlb0",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"871","rukphlhlb0",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,2,"A","A","A=0"
"872","rukphlhlb0",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"873","rvo91bxuqs",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,5,"B","B","B=1"
"874","rvo91bxuqs",1,"80%","50%","10%","50%","group",0,1,1,1,"The lecturer did not attend","d3","1",2,FALSE,6,"B","B","B=0"
"875","rvo91bxuqs",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"876","rvo91bxuqs",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc talked about the paper","d2","1",7,FALSE,3,"Au","Au=1","Au=1"
"877","ry806tabu0",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,6,"B","B","B=0"
"878","ry806tabu0",0,"10%","50%","80%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"879","ry806tabu0",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"880","ry806tabu0",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"881","ry806tabu0",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"882","ry806tabu0",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"883","ry806tabu0",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
