"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype"
"256","3fptwaqomn",0,"10%","70%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"257","3fptwaqomn",1,"80%","50%","10%","70%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"258","3fptwaqomn",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"259","3fptwaqomn",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"260","3fptwaqomn",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"261","3fptwaqomn",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"262","3fptwaqomn",0,"50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"263","3fptwaqomn",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate had skill A","d7"
"264","3fptwaqomn",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"265","3fptwaqomn",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1"
"266","3kd166nsn4",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"267","3kd166nsn4",0,"10%","70%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7"
"268","3kd166nsn4",1,"50%","80%","50%","10%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"269","3kd166nsn4",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate had skill B","c4"
"270","3kd166nsn4",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"271","3kd166nsn4",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"272","3kd166nsn4",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"273","3kd166nsn4",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"274","3kd166nsn4",1,"50%","80%","50%","10%","cook",0,0,0,0,"The main dish did not impress the panel","c1"
"275","3kd166nsn4",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend","c3"
"276","3kd166nsn4",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"277","3kd166nsn4",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"278","3kql48xtgn",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"279","3kql48xtgn",1,"80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"280","3kql48xtgn",0,"10%","70%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"281","3kql48xtgn",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1"
"282","3kql48xtgn",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"283","3kql48xtgn",0,"50%","10%","50%","80%","group",1,0,0,0,"The postdoc did not attend","c3"
"284","3kql48xtgn",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"285","3kql48xtgn",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"286","3kql48xtgn",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"287","3kql48xtgn",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"288","3kql48xtgn",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"289","3kql48xtgn",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"290","3nkexgad43",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"291","3nkexgad43",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"292","3nkexgad43",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"293","3nkexgad43",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"294","3nkexgad43",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"295","3nkexgad43",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"296","3nkexgad43",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"297","3nkexgad43",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"298","3nkexgad43",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3"
"299","3nkexgad43",0,"10%","70%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"300","3nkexgad43",0,"50%","10%","50%","80%","group",0,0,0,0,"The lecturer did not attend","c1"
"301","3nkexgad43",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"302","3uumkq27gk",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"303","3uumkq27gk",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"304","3uumkq27gk",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"305","3uumkq27gk",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3"
"306","3uumkq27gk",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"307","3uumkq27gk",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7"
"308","3uumkq27gk",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"309","3uumkq27gk",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2"
"310","3uumkq27gk",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1"
"311","3uumkq27gk",0,"50%","10%","50%","80%","cook",1,0,0,1,"The chef did not complete the dessert","d4"
"312","3uumkq27gk",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"313","3uumkq27gk",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"314","3y078ww20y",1,"50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"315","3y078ww20y",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"316","3y078ww20y",0,"50%","10%","50%","80%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"317","3y078ww20y",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"318","3y078ww20y",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"319","3y078ww20y",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3"
"320","3y078ww20y",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"321","3y078ww20y",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"322","3y078ww20y",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"323","3y078ww20y",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"324","3y078ww20y",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"325","3y078ww20y",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"326","3z7veewhuc",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer attended","c5"
"327","3z7veewhuc",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"328","3z7veewhuc",0,"50%","10%","50%","80%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"329","3z7veewhuc",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill B","c1"
"330","3z7veewhuc",0,"10%","70%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"331","3z7veewhuc",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"332","3z7veewhuc",0,"50%","10%","50%","80%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"333","3z7veewhuc",1,"80%","50%","10%","70%","group",0,1,0,1,"The lecturer did not attend","d2"
"334","3z7veewhuc",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"335","3z7veewhuc",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"336","3z7veewhuc",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill A","d3"
"337","3z7veewhuc",0,"10%","70%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"338","404p6kx8n2",0,"10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"339","404p6kx8n2",0,"10%","70%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2"
"340","404p6kx8n2",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"341","404p6kx8n2",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"342","404p6kx8n2",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"343","404p6kx8n2",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"344","404p6kx8n2",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"345","404p6kx8n2",0,"50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"346","404p6kx8n2",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"347","404p6kx8n2",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"348","404p6kx8n2",0,"10%","50%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"349","404p6kx8n2",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"350","40qkre80o8",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"351","40qkre80o8",0,"50%","10%","50%","80%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"352","40qkre80o8",0,"10%","50%","80%","50%","group",1,0,0,0,"The lecturer talked about the paper","c3"
"353","40qkre80o8",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"354","40qkre80o8",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"355","40qkre80o8",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"356","40qkre80o8",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"357","40qkre80o8",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1"
"358","40qkre80o8",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"359","40qkre80o8",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"360","40qkre80o8",0,"10%","50%","80%","50%","group",1,0,1,1,"The postdoc did not attend","d5"
"361","40qkre80o8",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2"
"362","45nwjk8ynq",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"363","45nwjk8ynq",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"364","45nwjk8ynq",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"365","45nwjk8ynq",0,"10%","70%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"366","45nwjk8ynq",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"367","45nwjk8ynq",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"368","45nwjk8ynq",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2"
"369","45nwjk8ynq",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"370","45nwjk8ynq",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3"
"371","45nwjk8ynq",1,"50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend","d2"
"372","45nwjk8ynq",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"373","45nwjk8ynq",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"374","48ovwfseon",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1"
"375","48ovwfseon",0,"50%","10%","50%","80%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"376","48ovwfseon",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"377","48ovwfseon",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer attended","d5"
"378","48ovwfseon",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"379","48ovwfseon",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1"
"380","48ovwfseon",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"381","48ovwfseon",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"382","48ovwfseon",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"383","48ovwfseon",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer attended","d7"
"384","48ovwfseon",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"385","48ovwfseon",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"386","4aoecew5vb",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate had skill A","c3"
"387","4aoecew5vb",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"388","4aoecew5vb",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"389","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"390","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"391","4aoecew5vb",0,"10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"392","4aoecew5vb",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"393","4aoecew5vb",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"394","4aoecew5vb",0,"10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"395","4aoecew5vb",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"396","4aoecew5vb",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"397","4aoecew5vb",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"398","4ckwt7p28q",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"399","4ckwt7p28q",0,"10%","50%","80%","50%","cook",0,1,0,1,"The chef completed the dessert","d2"
"400","4ckwt7p28q",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4"
"401","4ckwt7p28q",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish impressed the panel","d1"
"402","4ckwt7p28q",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3"
"403","4ckwt7p28q",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"404","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7"
"405","4ckwt7p28q",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"406","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"407","4ckwt7p28q",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"408","4ckwt7p28q",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate had skill B","d3"
"409","4ckwt7p28q",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc attended","c2"
"410","4e3r8kos8o",0,"10%","70%","80%","50%","group",0,0,0,1,"The lecturer did not attend","d1"
"411","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5"
"412","4e3r8kos8o",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"413","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"414","4e3r8kos8o",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2"
"415","4e3r8kos8o",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"416","4e3r8kos8o",0,"10%","70%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"417","4e3r8kos8o",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1"
"418","4e3r8kos8o",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"419","4e3r8kos8o",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"420","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"421","4e3r8kos8o",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"422","4g1badk9aw",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"423","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A","c2"
"424","4g1badk9aw",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"425","4g1badk9aw",0,"50%","10%","50%","80%","group",1,0,0,1,"The postdoc did not attend","d4"
"426","4g1badk9aw",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"427","4g1badk9aw",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7"
"428","4g1badk9aw",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"429","4g1badk9aw",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"430","4g1badk9aw",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"431","4g1badk9aw",0,"50%","10%","50%","80%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"432","4g1badk9aw",0,"50%","10%","50%","80%","job",0,0,0,0,"The candidate did not have skill B","c1"
"433","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2"
"434","4knd1cj628",0,"10%","70%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"435","4knd1cj628",0,"10%","70%","80%","50%","cook",0,1,1,1,"The chef did not complete the main dish","d3"
"436","4knd1cj628",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"437","4knd1cj628",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"438","4knd1cj628",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2"
