"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","ansVar","ansVar2","ansVar3"
"184","45nwjk8ynq",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"185","45nwjk8ynq",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"186","45nwjk8ynq",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"187","45nwjk8ynq",1,"50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2,"A","A","A=0"
"188","45nwjk8ynq",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"189","48ovwfseon",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"190","48ovwfseon",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4,"Au","Au=0","Au=0"
"191","48ovwfseon",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"192","48ovwfseon",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"193","48ovwfseon",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4,"Au","Au=0","Au=0"
"194","48ovwfseon",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer attended","d7","disjunctive",1,"A","A","A=1"
"195","48ovwfseon",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"196","4aoecew5vb",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate had skill A","c3","conjunctive",1,"A","A","A=1"
"197","4aoecew5vb",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"198","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"199","4aoecew5vb",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3,"Au","Au=1","Au=1"
"200","4aoecew5vb",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"201","4aoecew5vb",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"202","4ckwt7p28q",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4","disjunctive",1,"A","A","A=1"
"203","4ckwt7p28q",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish impressed the panel","d1","disjunctive",3,"Au","Au=1","Au=1"
"204","4ckwt7p28q",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"205","4ckwt7p28q",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"206","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5,"B","B","B=1"
"207","4ckwt7p28q",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"208","4ckwt7p28q",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"209","4ckwt7p28q",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"210","4ckwt7p28q",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate had skill B","d3","disjunctive",5,"B","B","B=1"
"211","4ckwt7p28q",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc attended","c2","conjunctive",5,"B","B","B=1"
"212","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"213","4e3r8kos8o",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"214","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"215","4e3r8kos8o",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4,"Au","Au=0","Au=0"
"216","4e3r8kos8o",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"217","4e3r8kos8o",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"218","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2,"A","A","A=0"
"219","4g1badk9aw",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"220","4g1badk9aw",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5,"B","B","B=1"
"221","4g1badk9aw",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"222","4g1badk9aw",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"223","4knd1cj628",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"224","4knd1cj628",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"225","4knd1cj628",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"226","4knd1cj628",1,"80%","50%","10%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"227","4knd1cj628",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4,"Au","Au=0","Au=0"
"228","4neborlqzc",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer talked about the paper","d6","disjunctive",3,"Au","Au=1","Au=1"
"229","4neborlqzc",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"230","4neborlqzc",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"231","4neborlqzc",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"232","4neborlqzc",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","disjunctive",1,"A","A","A=1"
"233","4neborlqzc",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"234","4neborlqzc",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"235","4w8ou01p8d",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"236","4w8ou01p8d",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc attended","d3","disjunctive",5,"B","B","B=1"
"237","4w8ou01p8d",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"238","4z4kdkpjc2",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"239","4z4kdkpjc2",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4,"Au","Au=0","Au=0"
"240","4z4kdkpjc2",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"241","4z4kdkpjc2",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc attended","c5","conjunctive",5,"B","B","B=1"
"242","4z4kdkpjc2",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"243","553waobtm3",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"244","553waobtm3",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"245","553waobtm3",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"246","553waobtm3",1,"80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"247","553waobtm3",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"248","553waobtm3",1,"80%","50%","10%","70%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4,"Au","Au=0","Au=0"
"249","56jkqz651e",1,"80%","50%","10%","70%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4,"Au","Au=0","Au=0"
"250","56jkqz651e",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4,"Au","Au=0","Au=0"
"251","56jkqz651e",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill A","d2","disjunctive",4,"Au","Au=0","Au=0"
"252","56jkqz651e",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"253","56jkqz651e",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"254","56jkqz651e",1,"80%","50%","10%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"255","56jkqz651e",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the main dish","c5","conjunctive",1,"A","A","A=1"
"256","56jkqz651e",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4,"Au","Au=0","Au=0"
"257","56jkqz651e",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"258","5dfpudq5gr",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate had skill B","d2","disjunctive",5,"B","B","B=1"
"259","5dfpudq5gr",1,"50%","80%","50%","10%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"260","5dfpudq5gr",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"261","5dfpudq5gr",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate had skill A","c4","conjunctive",1,"A","A","A=1"
"262","5dfpudq5gr",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"263","5o180d5c0d",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"264","5o180d5c0d",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"265","5o180d5c0d",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"266","5o180d5c0d",1,"80%","50%","10%","70%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"267","5o180d5c0d",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"268","5o180d5c0d",1,"80%","50%","10%","70%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3,"Au","Au=1","Au=1"
"269","5raxjqdz23",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"270","5raxjqdz23",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4,"Au","Au=0","Au=0"
"271","5raxjqdz23",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2,"A","A","A=0"
"272","5raxjqdz23",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"273","5u6jyl49kf",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate had skill A","d5","disjunctive",1,"A","A","A=1"
"274","5u6jyl49kf",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate had skill B","d3","disjunctive",5,"B","B","B=1"
"275","5u6jyl49kf",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate had skill A","c4","conjunctive",1,"A","A","A=1"
"276","5u6jyl49kf",1,"80%","50%","10%","70%","cook",1,1,0,1,"The chef completed the main dish","d6","disjunctive",1,"A","A","A=1"
"277","5u6jyl49kf",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"278","61f603leha",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"279","61f603leha",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"280","61f603leha",1,"80%","50%","10%","70%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"281","61f603leha",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"282","61f603leha",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2,"A","A","A=0"
"283","61f603leha",1,"50%","80%","50%","10%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4,"Au","Au=0","Au=0"
"284","61f603leha",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"285","638ztrw0rv",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"286","638ztrw0rv",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"287","638ztrw0rv",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"288","638ztrw0rv",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"289","638ztrw0rv",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"290","638ztrw0rv",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer attended","d7","disjunctive",1,"A","A","A=1"
"291","6aje9f09bg",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"292","6aje9f09bg",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"293","6aje9f09bg",1,"50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"294","6aje9f09bg",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"295","6aje9f09bg",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"296","6aje9f09bg",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6,"B","B","B=0"
"297","6aje9f09bg",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"298","6j918wosj0",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"299","6j918wosj0",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4,"Au","Au=0","Au=0"
"300","6j918wosj0",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"301","6j918wosj0",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"302","6kbegwlrfr",1,"50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"303","6kbegwlrfr",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"304","6kbegwlrfr",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"305","6kbegwlrfr",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"306","6kbegwlrfr",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"307","6kbegwlrfr",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4,"Au","Au=0","Au=0"
"308","6msgjmtgzn",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"309","6msgjmtgzn",1,"50%","80%","50%","10%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"310","6msgjmtgzn",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the main dish","c5","conjunctive",1,"A","A","A=1"
"311","6msgjmtgzn",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate had skill A","d5","disjunctive",1,"A","A","A=1"
"312","6msgjmtgzn",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"313","6msgjmtgzn",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4,"Au","Au=0","Au=0"
"314","6oajkq3gv3",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","disjunctive",1,"A","A","A=1"
"315","6oajkq3gv3",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"316","6oajkq3gv3",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"317","6oajkq3gv3",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"318","6pbj6271kh",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"319","6pbj6271kh",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"320","6pbj6271kh",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"321","6pbj6271kh",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"322","6pbj6271kh",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"323","6pbj6271kh",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6,"B","B","B=0"
"324","6wbna7yqeg",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2,"A","A","A=0"
"325","6wbna7yqeg",1,"50%","80%","50%","10%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"326","6wbna7yqeg",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"327","6wbna7yqeg",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"328","6wbna7yqeg",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"329","6wbna7yqeg",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"330","6wbna7yqeg",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"331","6wbna7yqeg",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate had skill A","d5","disjunctive",1,"A","A","A=1"
